

 ---------------------------PIR NO 1--------------------------------- 

Started at 2018-01-28 13:19:00.472408
[Pir no. 1 2018-01-28] On from 13:21:43.034383 to 13:21:43.045264 for 0:00:00.010881. Cumulative t_on / t_off is 0.5387229004444458
[Pir no. 1 2018-01-28] On from 13:21:43.054471 to 13:21:43.065236 for 0:00:00.010765. Cumulative t_on / t_off is 0.5387254882013762
[Pir no. 1 2018-01-28] On from 13:21:43.074465 to 13:21:43.085276 for 0:00:00.010811. Cumulative t_on / t_off is 0.5387332826124064
[Pir no. 1 2018-01-28] On from 13:21:43.094550 to 13:21:43.105354 for 0:00:00.010804. Cumulative t_on / t_off is 0.5387269585052458
[Pir no. 1 2018-01-28] On from 13:21:43.114560 to 13:21:43.125372 for 0:00:00.010812. Cumulative t_on / t_off is 0.5387403954735338
[Pir no. 1 2018-01-28] On from 13:21:43.134610 to 13:21:43.145357 for 0:00:00.010747. Cumulative t_on / t_off is 0.5387307543620513
[Pir no. 1 2018-01-28] On from 13:21:43.154614 to 13:21:43.165377 for 0:00:00.010763. Cumulative t_on / t_off is 0.5387199178368479
[Pir no. 1 2018-01-28] On from 13:21:43.174697 to 13:21:43.185337 for 0:00:00.010640. Cumulative t_on / t_off is 0.5386658217059355
[Pir no. 1 2018-01-28] On from 13:21:43.194654 to 13:21:43.205370 for 0:00:00.010716. Cumulative t_on / t_off is 0.5386304231705146
[Pir no. 1 2018-01-28] On from 13:21:43.214688 to 13:21:43.225456 for 0:00:00.010768. Cumulative t_on / t_off is 0.5386059628080536
[Pir no. 1 2018-01-28] On from 13:21:43.234747 to 13:21:43.245517 for 0:00:00.010770. Cumulative t_on / t_off is 0.5385894165472738
[Pir no. 1 2018-01-28] On from 13:21:43.254716 to 13:21:43.265531 for 0:00:00.010815. Cumulative t_on / t_off is 0.5386063804103519
[Pir no. 1 2018-01-28] On from 13:21:43.274781 to 13:21:43.285608 for 0:00:00.010827. Cumulative t_on / t_off is 0.5386127555213841
[Pir no. 1 2018-01-28] On from 13:21:43.294815 to 13:21:43.305693 for 0:00:00.010878. Cumulative t_on / t_off is 0.5386394434498856
[Pir no. 1 2018-01-28] On from 13:21:43.314868 to 13:21:43.325624 for 0:00:00.010756. Cumulative t_on / t_off is 0.5386490799634743
[Pir no. 1 2018-01-28] On from 13:21:43.334872 to 13:21:43.345638 for 0:00:00.010766. Cumulative t_on / t_off is 0.5386426150722514
[Pir no. 1 2018-01-28] On from 13:21:43.354924 to 13:21:43.365699 for 0:00:00.010775. Cumulative t_on / t_off is 0.5386285901866174
[Pir no. 1 2018-01-28] On from 13:21:43.374960 to 13:21:43.385742 for 0:00:00.010782. Cumulative t_on / t_off is 0.5386232908345346
[Pir no. 1 2018-01-28] On from 13:21:43.394928 to 13:21:43.405681 for 0:00:00.010753. Cumulative t_on / t_off is 0.5386286293534139
[Pir no. 1 2018-01-28] On from 13:21:43.415029 to 13:21:43.425699 for 0:00:00.010670. Cumulative t_on / t_off is 0.538579677776259
[Pir no. 1 2018-01-28] On from 13:21:43.435035 to 13:21:43.445756 for 0:00:00.010721. Cumulative t_on / t_off is 0.5385459518408394
[Pir no. 1 2018-01-28] On from 13:21:43.455068 to 13:21:43.465767 for 0:00:00.010699. Cumulative t_on / t_off is 0.5385130584038518
[Pir no. 1 2018-01-28] On from 13:21:43.475072 to 13:21:43.485876 for 0:00:00.010804. Cumulative t_on / t_off is 0.5385026005276895
[Pir no. 1 2018-01-28] On from 13:21:43.495049 to 13:21:43.505938 for 0:00:00.010889. Cumulative t_on / t_off is 0.538537927962591
